"annotation_id","annotator","created_at","id","image","labels","lead_time","polygon","updated_at" 
1572,"1","2026-07-01T06:24:06.684733Z",1572,"/data/upload/8/43f8e3ca-1f0aa5bb-f021-613a-be08-92d6176ed24a.jpg","[{""points"":[[26.791277258566975,96.41744548286604],[24.922118380062305,84.26791277258567],[20.976116303219104,56.38629283489096],[18.69158878504673,27.102803738317753],[16.40706126687435,0.46728971962616817],[72.48182762201453,0],[77.0508826583593,24.766355140186917],[78.29698857736241,46.10591900311526],[77.25856697819314,63.862928348909655],[73.5202492211838,78.66043613707166],[65.6282450674974,90.80996884735202],[49.84423676012461,94.70404984423676]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",28.016,"[{""points"":[[26.791277258566975,96.41744548286604],[24.922118380062305,84.26791277258567],[20.976116303219104,56.38629283489096],[18.69158878504673,27.102803738317753],[16.40706126687435,0.46728971962616817],[72.48182762201453,0],[77.0508826583593,24.766355140186917],[78.29698857736241,46.10591900311526],[77.25856697819314,63.862928348909655],[73.5202492211838,78.66043613707166],[65.6282450674974,90.80996884735202],[49.84423676012461,94.70404984423676]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:24:06.684733Z"
1573,"1","2026-07-01T06:24:37.962675Z",1573,"/data/upload/8/e7cd2d81-1f0aa8d7-fec6-66a8-8a1b-92d6176ed24a.jpg","[{""points"":[[34.26791277258567,99.68847352024922],[36.3447559709242,86.29283489096574],[37.79854620976116,68.22429906542055],[34.890965732087224,47.19626168224299],[32.191069574247145,32.55451713395638],[25.54517133956386,17.445482866043612],[14.537902388369679,0.3115264797507788],[41.53686396677051,0.9345794392523363],[48.598130841121495,5.451713395638629],[57.11318795430945,14.797507788161992],[64.38213914849429,27.8816199376947],[68.95119418483905,42.99065420560748],[69.98961578400831,59.034267912772584],[67.70508826583594,72.89719626168224],[61.889927310488055,85.04672897196261],[53.99792315680166,94.85981308411215],[46.728971962616825,99.84423676012462]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",30.718,"[{""points"":[[34.26791277258567,99.68847352024922],[36.3447559709242,86.29283489096574],[37.79854620976116,68.22429906542055],[34.890965732087224,47.19626168224299],[32.191069574247145,32.55451713395638],[25.54517133956386,17.445482866043612],[14.537902388369679,0.3115264797507788],[41.53686396677051,0.9345794392523363],[48.598130841121495,5.451713395638629],[57.11318795430945,14.797507788161992],[64.38213914849429,27.8816199376947],[68.95119418483905,42.99065420560748],[69.98961578400831,59.034267912772584],[67.70508826583594,72.89719626168224],[61.889927310488055,85.04672897196261],[53.99792315680166,94.85981308411215],[46.728971962616825,99.84423676012462]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:24:37.962675Z"
1574,"1","2026-07-01T06:24:59.941271Z",1574,"/data/upload/8/437158e0-1f0bfb4b-da7b-6ccc-b9cd-92d6176ed24a.jpg","[{""points"":[[25.54517133956386,99.68847352024922],[26.168224299065418,76.63551401869158],[23.67601246105919,40.809968847352025],[20.5607476635514,16.1993769470405],[17.653167185877468,0.1557632398753894],[69.98961578400831,1.0903426791277258],[75.80477673935619,16.043613707165107],[80.37383177570094,35.66978193146417],[81.82762201453791,55.140186915887845],[79.95846313603323,70.56074766355141],[76.22014537902389,81.93146417445483],[71.02803738317756,92.5233644859813],[61.889927310488055,99.06542056074767]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",21.416,"[{""points"":[[25.54517133956386,99.68847352024922],[26.168224299065418,76.63551401869158],[23.67601246105919,40.809968847352025],[20.5607476635514,16.1993769470405],[17.653167185877468,0.1557632398753894],[69.98961578400831,1.0903426791277258],[75.80477673935619,16.043613707165107],[80.37383177570094,35.66978193146417],[81.82762201453791,55.140186915887845],[79.95846313603323,70.56074766355141],[76.22014537902389,81.93146417445483],[71.02803738317756,92.5233644859813],[61.889927310488055,99.06542056074767]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:24:59.941271Z"
1575,"1","2026-07-01T06:25:28.012272Z",1575,"/data/upload/8/0eb6b71d-1f0c5ca9-7189-698e-b95d-92d6176ed24a.jpg","[{""points"":[[39.04465212876428,88.94080996884736],[31.15264797507788,79.90654205607477],[26.168224299065418,66.97819314641744],[22.22222222222222,45.638629283489095],[21.391484942886812,26.012461059190027],[25.752855659397717,6.074766355140187],[27.62201453790239,0.3115264797507788],[84.94288681204569,0],[82.65835929387332,18.38006230529595],[80.16614745586709,51.09034267912772],[78.71235721703012,76.94704049844236],[78.29698857736241,91.74454828660437],[78.92004153686398,96.57320872274143],[56.90550363447559,94.2367601246106]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",27.507,"[{""points"":[[39.04465212876428,88.94080996884736],[31.15264797507788,79.90654205607477],[26.168224299065418,66.97819314641744],[22.22222222222222,45.638629283489095],[21.391484942886812,26.012461059190027],[25.752855659397717,6.074766355140187],[27.62201453790239,0.3115264797507788],[84.94288681204569,0],[82.65835929387332,18.38006230529595],[80.16614745586709,51.09034267912772],[78.71235721703012,76.94704049844236],[78.29698857736241,91.74454828660437],[78.92004153686398,96.57320872274143],[56.90550363447559,94.2367601246106]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:25:28.012272Z"
1576,"1","2026-07-01T06:25:52.423014Z",1576,"/data/upload/8/30969d38-1f0d3f0e-aab4-6b12-a06d-92d6176ed24a.jpg","[{""points"":[[87.14953271028037,0.3115264797507788],[83.76168224299066,46.26168224299065],[80.72429906542055,81.46417445482867],[78.50467289719626,98.75389408099689],[34.57943925233645,99.53271028037383],[29.205607476635514,81.46417445482867],[27.453271028037385,42.36760124610592],[27.570093457943923,11.370716510903426],[29.906542056074763,0.46728971962616817]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":459}]",23.834,"[{""points"":[[87.14953271028037,0.3115264797507788],[83.76168224299066,46.26168224299065],[80.72429906542055,81.46417445482867],[78.50467289719626,98.75389408099689],[34.57943925233645,99.53271028037383],[29.205607476635514,81.46417445482867],[27.453271028037385,42.36760124610592],[27.570093457943923,11.370716510903426],[29.906542056074763,0.46728971962616817]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T06:25:52.423014Z"
1577,"1","2026-07-01T06:26:10.348246Z",1577,"/data/upload/8/0cee8b1b-1f0e095e-07dc-6712-b44d-92d6176ed24a.jpg","[{""points"":[[11.098130841121495,99.06542056074767],[10.514018691588785,68.38006230529595],[10.2803738317757,24.610591900311526],[10.397196261682243,0.1557632398753894],[55.84112149532711,1.2461059190031152],[58.29439252336449,30.218068535825545],[56.425233644859816,63.55140186915887],[52.92056074766355,89.7196261682243],[49.415887850467286,99.06542056074767]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":459}]",17.338,"[{""points"":[[11.098130841121495,99.06542056074767],[10.514018691588785,68.38006230529595],[10.2803738317757,24.610591900311526],[10.397196261682243,0.1557632398753894],[55.84112149532711,1.2461059190031152],[58.29439252336449,30.218068535825545],[56.425233644859816,63.55140186915887],[52.92056074766355,89.7196261682243],[49.415887850467286,99.06542056074767]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T06:26:10.348246Z"
1578,"1","2026-07-01T06:26:39.616687Z",1578,"/data/upload/8/5a378e5a-1f0f2c26-e34e-6fc0-845a-92d6176ed24a.jpg","[{""points"":[[0.35046728971962615,0.46728971962616817],[0.9345794392523363,99.37694704049844],[61.6822429906542,99.22118380062305],[64.13551401869158,78.34890965732087],[64.60280373831776,54.361370716510905],[64.01869158878505,28.34890965732087],[62.967289719626166,7.476635514018691],[62.5,0.3115264797507788]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":459}]",28.718,"[{""points"":[[0.35046728971962615,0.46728971962616817],[0.9345794392523363,99.37694704049844],[61.6822429906542,99.22118380062305],[64.13551401869158,78.34890965732087],[64.60280373831776,54.361370716510905],[64.01869158878505,28.34890965732087],[62.967289719626166,7.476635514018691],[62.5,0.3115264797507788]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T06:26:39.616687Z"
1579,"1","2026-07-01T06:27:01.960487Z",1579,"/data/upload/8/dd7f12b2-1f0f9b8e-99cd-65d6-bac6-92d6176ed24a.jpg","[{""points"":[[30.490654205607477,98.90965732087228],[27.686915887850468,78.81619937694704],[26.401869158878505,60.747663551401864],[25.70093457943925,32.71028037383177],[26.75233644859813,3.2710280373831773],[26.985981308411215,0.9345794392523363],[78.15420560747664,0.46728971962616817],[78.6214953271028,11.526479750778815],[79.2056074766355,35.82554517133956],[78.15420560747664,59.345794392523366],[77.92056074766354,89.56386292834891],[76.86915887850468,99.68847352024922]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":459}]",21.792,"[{""points"":[[30.490654205607477,98.90965732087228],[27.686915887850468,78.81619937694704],[26.401869158878505,60.747663551401864],[25.70093457943925,32.71028037383177],[26.75233644859813,3.2710280373831773],[26.985981308411215,0.9345794392523363],[78.15420560747664,0.46728971962616817],[78.6214953271028,11.526479750778815],[79.2056074766355,35.82554517133956],[78.15420560747664,59.345794392523366],[77.92056074766354,89.56386292834891],[76.86915887850468,99.68847352024922]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T06:27:01.960487Z"
1580,"1","2026-07-01T06:27:45.437632Z",1580,"/data/upload/8/11878630-1f0f9bcc-4a68-6642-8f31-92d6176ed24a.jpg","[{""points"":[[21.72897196261682,98.75389408099689],[17.640186915887853,82.08722741433021],[16.355140186915886,55.7632398753894],[14.953271028037381,33.021806853582554],[13.785046728971961,0.46728971962616817],[74.1822429906542,0.3115264797507788],[75.58411214953271,17.133956386292834],[77.10280373831776,49.68847352024922],[76.75233644859813,72.89719626168224],[73.48130841121495,99.06542056074767]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":459}]",42.925,"[{""points"":[[21.72897196261682,98.75389408099689],[17.640186915887853,82.08722741433021],[16.355140186915886,55.7632398753894],[14.953271028037381,33.021806853582554],[13.785046728971961,0.46728971962616817],[74.1822429906542,0.3115264797507788],[75.58411214953271,17.133956386292834],[77.10280373831776,49.68847352024922],[76.75233644859813,72.89719626168224],[73.48130841121495,99.06542056074767]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T06:27:45.437632Z"
1581,"1","2026-07-01T06:28:26.843950Z",1581,"/data/upload/8/defc9b00-1f0f9c8e-0c09-63fc-9915-92d6176ed24a.jpg","[{""points"":[[30.490654205607477,99.22118380062305],[29.789719626168225,87.07165109034268],[29.32242990654206,68.84735202492212],[30.60747663551402,50],[32.126168224299064,31.775700934579437],[34.57943925233645,16.1993769470405],[38.20093457943925,0.46728971962616817],[79.43925233644859,0.46728971962616817],[80.37383177570094,19.781931464174455],[80.49065420560748,51.09034267912772],[79.90654205607477,83.02180685358256],[79.55607476635514,98.75389408099689]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":459}]",40.884,"[{""points"":[[30.490654205607477,99.22118380062305],[29.789719626168225,87.07165109034268],[29.32242990654206,68.84735202492212],[30.60747663551402,50],[32.126168224299064,31.775700934579437],[34.57943925233645,16.1993769470405],[38.20093457943925,0.46728971962616817],[79.43925233644859,0.46728971962616817],[80.37383177570094,19.781931464174455],[80.49065420560748,51.09034267912772],[79.90654205607477,83.02180685358256],[79.55607476635514,98.75389408099689]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T06:28:26.843950Z"
1582,"1","2026-07-01T06:31:34.929812Z",1582,"/data/upload/8/f2f00521-1f0f7883-02ee-6634-a2e2-92d6176ed24a.jpg","[{""points"":[[81.1915930767157,0.6230529595015576],[80.02336877765029,26.479750778816197],[79.2056117683045,57.63239875389408],[76.40187345054748,98.75389408099689],[39.836452889799816,98.5981308411215],[32.8271070954073,96.72897196261682],[31.892527656154964,78.97196261682244],[33.41121924494001,48.442367601246104],[33.42191492468306,47.81964135842889],[33.76168653465964,28.037383177570092],[36.33177999260356,9.968847352024921],[39.836452889799816,0.3115264797507788]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":459}]",187.452,"[{""points"":[[81.1915930767157,0.6230529595015576],[80.02336877765029,26.479750778816197],[79.2056117683045,57.63239875389408],[76.40187345054748,98.75389408099689],[39.836452889799816,98.5981308411215],[32.8271070954073,96.72897196261682],[31.892527656154964,78.97196261682244],[33.41121924494001,48.442367601246104],[33.42191492468306,47.81964135842889],[33.76168653465964,28.037383177570092],[36.33177999260356,9.968847352024921],[39.836452889799816,0.3115264797507788]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T06:31:34.929812Z"
1583,"1","2026-07-01T06:32:01.882449Z",1583,"/data/upload/8/0544a578-1f08a42f-ab0f-6e0a-bf8f-0242ac110004.jpg","[{""points"":[[35.51401869158878,95.6386292834891],[35.306334371754936,85.202492211838],[30.529595015576323,68.22429906542055],[23.05295950155763,43.925233644859816],[16.822429906542055,25.70093457943925],[6.645898234683282,0],[58.98234683281412,-0.1557632398753894],[67.91277258566979,16.355140186915886],[72.6895119418484,33.48909657320872],[75.80477673935619,50.155763239875384],[76.42782969885774,66.35514018691589],[73.72793354101765,79.90654205607477],[69.98961578400831,86.29283489096574],[57.11318795430945,91.1214953271028],[37.38317757009346,96.57320872274143]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",26.376,"[{""points"":[[35.51401869158878,95.6386292834891],[35.306334371754936,85.202492211838],[30.529595015576323,68.22429906542055],[23.05295950155763,43.925233644859816],[16.822429906542055,25.70093457943925],[6.645898234683282,0],[58.98234683281412,-0.1557632398753894],[67.91277258566979,16.355140186915886],[72.6895119418484,33.48909657320872],[75.80477673935619,50.155763239875384],[76.42782969885774,66.35514018691589],[73.72793354101765,79.90654205607477],[69.98961578400831,86.29283489096574],[57.11318795430945,91.1214953271028],[37.38317757009346,96.57320872274143]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:32:01.882449Z"
1584,"1","2026-07-01T06:32:31.388162Z",1584,"/data/upload/8/949d5913-1f08d3d9-9eeb-6d70-851b-0242ac110004.jpg","[{""points"":[[23.67601246105919,0.46728971962616817],[25.12980269989616,18.53582554517134],[28.037383177570092,37.850467289719624],[28.66043613707165,54.82866043613706],[29.283489096573206,72.58566978193146],[29.283489096573206,78.97196261682244],[46.93665628245067,78.34890965732087],[61.47455867082036,76.01246105919003],[68.95119418483905,67.28971962616822],[74.35098650051921,52.18068535825545],[76.22014537902389,30.373831775700932],[75.80477673935619,10.74766355140187],[74.35098650051921,0.6230529595015576]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",28.962,"[{""points"":[[23.67601246105919,0.46728971962616817],[25.12980269989616,18.53582554517134],[28.037383177570092,37.850467289719624],[28.66043613707165,54.82866043613706],[29.283489096573206,72.58566978193146],[29.283489096573206,78.97196261682244],[46.93665628245067,78.34890965732087],[61.47455867082036,76.01246105919003],[68.95119418483905,67.28971962616822],[74.35098650051921,52.18068535825545],[76.22014537902389,30.373831775700932],[75.80477673935619,10.74766355140187],[74.35098650051921,0.6230529595015576]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:32:31.388162Z"
1585,"1","2026-07-01T06:33:05.956346Z",1585,"/data/upload/8/aa842f7d-1f08e312-4641-60e2-b088-0242ac110004.jpg","[{""points"":[[68.7435098650052,99.53271028037383],[65.42056074766354,84.11214953271028],[64.58982346832815,53.11526479750779],[66.45898234683281,26.635514018691588],[68.95119418483905,10.74766355140187],[74.14330218068535,0.46728971962616817],[41.53686396677051,0.1557632398753894],[34.47559709241953,6.697819314641744],[28.037383177570092,18.22429906542056],[23.260643821391486,33.021806853582554],[21.391484942886812,47.66355140186916],[22.63759086188993,63.084112149532714],[25.752855659397717,73.05295950155764],[29.075804776739357,82.86604361370716],[34.890965732087224,90.96573208722741],[46.728971962616825,97.35202492211839],[53.374870197300105,99.84423676012462]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",34.003,"[{""points"":[[68.7435098650052,99.53271028037383],[65.42056074766354,84.11214953271028],[64.58982346832815,53.11526479750779],[66.45898234683281,26.635514018691588],[68.95119418483905,10.74766355140187],[74.14330218068535,0.46728971962616817],[41.53686396677051,0.1557632398753894],[34.47559709241953,6.697819314641744],[28.037383177570092,18.22429906542056],[23.260643821391486,33.021806853582554],[21.391484942886812,47.66355140186916],[22.63759086188993,63.084112149532714],[25.752855659397717,73.05295950155764],[29.075804776739357,82.86604361370716],[34.890965732087224,90.96573208722741],[46.728971962616825,97.35202492211839],[53.374870197300105,99.84423676012462]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:33:05.956346Z"
1586,"1","2026-07-01T06:34:15.986465Z",1586,"/data/upload/8/053a2b37-1f08e322-cc1c-6418-9dba-0242ac110004.jpg","[{""points"":[[27.82969885773624,99.53271028037383],[28.037383177570092,79.2834890965732],[27.206645898234683,50.467289719626166],[24.922118380062305,18.22429906542056],[23.260643821391486,0.9345794392523363],[80.16614745586709,0.6230529595015576],[86.18899273104881,14.330218068535824],[88.88888888888889,33.95638629283489],[89.51194184839044,53.271028037383175],[86.6043613707165,68.84735202492212],[80.37383177570094,86.7601246105919],[71.02803738317756,97.50778816199377]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",69.485,"[{""points"":[[27.82969885773624,99.53271028037383],[28.037383177570092,79.2834890965732],[27.206645898234683,50.467289719626166],[24.922118380062305,18.22429906542056],[23.260643821391486,0.9345794392523363],[80.16614745586709,0.6230529595015576],[86.18899273104881,14.330218068535824],[88.88888888888889,33.95638629283489],[89.51194184839044,53.271028037383175],[86.6043613707165,68.84735202492212],[80.37383177570094,86.7601246105919],[71.02803738317756,97.50778816199377]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:34:15.986465Z"
1587,"1","2026-07-01T06:34:43.998039Z",1587,"/data/upload/8/d7ac1429-1f08fb50-28a5-68e8-b944-0242ac110004.jpg","[{""points"":[[52.54413291796469,86.91588785046729],[58.359293873312566,80.8411214953271],[61.47455867082036,63.39563862928349],[60.64382139148494,44.23676012461059],[57.11318795430945,24.45482866043614],[52.336448598130836,15.109034267912772],[45.69055036344756,9.190031152647975],[56.28245067497404,8.878504672897195],[69.98961578400831,10.74766355140187],[78.29698857736241,16.043613707165107],[85.35825545171339,27.258566978193144],[89.51194184839044,41.1214953271028],[90.34267912772586,53.11526479750779],[88.47352024922118,63.55140186915887],[85.56593977154725,72.42990654205607],[81.20456905503634,80.06230529595015],[74.97403946002078,83.48909657320873],[61.47455867082036,86.29283489096574]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":459,""original_height"":612}]",27.442,"[{""points"":[[52.54413291796469,86.91588785046729],[58.359293873312566,80.8411214953271],[61.47455867082036,63.39563862928349],[60.64382139148494,44.23676012461059],[57.11318795430945,24.45482866043614],[52.336448598130836,15.109034267912772],[45.69055036344756,9.190031152647975],[56.28245067497404,8.878504672897195],[69.98961578400831,10.74766355140187],[78.29698857736241,16.043613707165107],[85.35825545171339,27.258566978193144],[89.51194184839044,41.1214953271028],[90.34267912772586,53.11526479750779],[88.47352024922118,63.55140186915887],[85.56593977154725,72.42990654205607],[81.20456905503634,80.06230529595015],[74.97403946002078,83.48909657320873],[61.47455867082036,86.29283489096574]],""closed"":true,""original_width"":459,""original_height"":612}]","2026-07-01T06:34:43.998039Z"
1588,"1","2026-07-01T06:36:33.451373Z",1588,"/data/upload/8/a585b09e-1f09b9a0-8a56-6dbc-9dca-0242ac110004.jpg","[{""points"":[[51.298026998961575,89.09657320872275],[46.728971962616825,82.55451713395638],[42.782969885773625,70.7165109034268],[41.95223260643821,53.11526479750779],[43.613707165109034,37.07165109034268],[46.10591900311526,24.610591900311526],[49.84423676012461,17.75700934579439],[53.16718587746625,11.214953271028037],[59.60539979231568,8.09968847352025],[72.89719626168224,6.386292834890965],[86.6043613707165,5.763239875389408],[84.11214953271028,10.74766355140187],[81.61993769470405,22.274143302180686],[79.95846313603323,35.66978193146417],[78.50467289719626,53.426791277258566],[78.71235721703012,70.56074766355141],[79.33541017653167,85.51401869158879],[82.45067497403946,93.14641744548287],[83.48909657320873,95.7943925233645],[65.6282450674974,94.2367601246106]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":459,""original_height"":612}]",108.867,"[{""points"":[[51.298026998961575,89.09657320872275],[46.728971962616825,82.55451713395638],[42.782969885773625,70.7165109034268],[41.95223260643821,53.11526479750779],[43.613707165109034,37.07165109034268],[46.10591900311526,24.610591900311526],[49.84423676012461,17.75700934579439],[53.16718587746625,11.214953271028037],[59.60539979231568,8.09968847352025],[72.89719626168224,6.386292834890965],[86.6043613707165,5.763239875389408],[84.11214953271028,10.74766355140187],[81.61993769470405,22.274143302180686],[79.95846313603323,35.66978193146417],[78.50467289719626,53.426791277258566],[78.71235721703012,70.56074766355141],[79.33541017653167,85.51401869158879],[82.45067497403946,93.14641744548287],[83.48909657320873,95.7943925233645],[65.6282450674974,94.2367601246106]],""closed"":true,""original_width"":459,""original_height"":612}]","2026-07-01T06:36:33.451373Z"
1589,"1","2026-07-01T06:36:58.691680Z",1589,"/data/upload/8/4b937566-1f09cf2a-f298-6ef8-9aaf-92d6176ed24a.jpg","[{""points"":[[83.48909657320873,1.2461059190031152],[82.2429906542056,20.093457943925234],[80.37383177570094,46.26168224299065],[81.4122533748702,65.26479750778816],[81.82762201453791,78.34890965732087],[86.6043613707165,86.6043613707165],[69.5742471443406,84.26791277258567],[51.92107995846313,79.43925233644859],[42.575285565939765,73.05295950155764],[35.306334371754936,62.77258566978193],[29.283489096573206,50],[24.714434060228452,32.242990654205606],[23.883696780893043,12.149532710280374],[24.714434060228452,0.1557632398753894]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",24.683,"[{""points"":[[83.48909657320873,1.2461059190031152],[82.2429906542056,20.093457943925234],[80.37383177570094,46.26168224299065],[81.4122533748702,65.26479750778816],[81.82762201453791,78.34890965732087],[86.6043613707165,86.6043613707165],[69.5742471443406,84.26791277258567],[51.92107995846313,79.43925233644859],[42.575285565939765,73.05295950155764],[35.306334371754936,62.77258566978193],[29.283489096573206,50],[24.714434060228452,32.242990654205606],[23.883696780893043,12.149532710280374],[24.714434060228452,0.1557632398753894]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:36:58.691680Z"
1590,"1","2026-07-01T06:37:36.448327Z",1590,"/data/upload/8/493fe688-1f10af77-09aa-6ba4-b47a-92d6176ed24a.jpg","[{""points"":[[75.38940809968847,90.49844236760126],[56.074766355140184,89.09657320872275],[43.613707165109034,84.73520249221184],[38.21391484942887,78.81619937694704],[32.398753894081,64.95327102803739],[29.075804776739357,46.41744548286604],[31.15264797507788,24.922118380062305],[36.3447559709242,9.968847352024921],[43.613707165109034,0],[77.88161993769471,0.46728971962616817],[73.31256490134996,8.566978193146417],[71.65109034267913,22.118380062305295],[69.1588785046729,43.14641744548287],[68.95119418483905,64.17445482866043],[70.61266874350987,79.43925233644859],[72.6895119418484,87.07165109034268]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",37.204,"[{""points"":[[75.38940809968847,90.49844236760126],[56.074766355140184,89.09657320872275],[43.613707165109034,84.73520249221184],[38.21391484942887,78.81619937694704],[32.398753894081,64.95327102803739],[29.075804776739357,46.41744548286604],[31.15264797507788,24.922118380062305],[36.3447559709242,9.968847352024921],[43.613707165109034,0],[77.88161993769471,0.46728971962616817],[73.31256490134996,8.566978193146417],[71.65109034267913,22.118380062305295],[69.1588785046729,43.14641744548287],[68.95119418483905,64.17445482866043],[70.61266874350987,79.43925233644859],[72.6895119418484,87.07165109034268]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:37:36.448327Z"
1591,"1","2026-07-01T06:38:12.647603Z",1591,"/data/upload/8/daa89029-1f092f8a-dd5a-636a-9f94-0242ac110004.jpg","[{""points"":[[40.083073727933545,91.1214953271028],[33.229491173416406,83.8006230529595],[27.82969885773624,67.91277258566979],[24.714434060228452,48.598130841121495],[26.791277258566975,26.479750778816197],[31.568016614745588,9.501557632398754],[38.21391484942887,0.1557632398753894],[77.25856697819314,-0.1557632398753894],[75.18172377985462,16.1993769470405],[73.1048805815161,34.57943925233645],[71.44340602284528,60.280373831775705],[72.89719626168224,75.23364485981308],[74.55867082035307,90.18691588785047],[78.08930425752855,97.19626168224299],[72.06645898234683,97.97507788161994],[52.336448598130836,95.17133956386293]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":816}]",35.383,"[{""points"":[[40.083073727933545,91.1214953271028],[33.229491173416406,83.8006230529595],[27.82969885773624,67.91277258566979],[24.714434060228452,48.598130841121495],[26.791277258566975,26.479750778816197],[31.568016614745588,9.501557632398754],[38.21391484942887,0.1557632398753894],[77.25856697819314,-0.1557632398753894],[75.18172377985462,16.1993769470405],[73.1048805815161,34.57943925233645],[71.44340602284528,60.280373831775705],[72.89719626168224,75.23364485981308],[74.55867082035307,90.18691588785047],[78.08930425752855,97.19626168224299],[72.06645898234683,97.97507788161994],[52.336448598130836,95.17133956386293]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:38:12.647603Z"
1592,"1","2026-07-01T06:38:34.018027Z",1592,"/data/upload/8/b4fc3d78-1f100ce6-e7c4-6cde-b525-92d6176ed24a.jpg","[{""points"":[[17.640186915887853,99.68847352024922],[17.990654205607477,80.99688473520249],[19.27570093457944,45.32710280373832],[20.794392523364486,9.657320872274143],[22.07943925233645,0.3115264797507788],[63.43457943925234,0],[64.60280373831776,21.651090342679126],[63.78504672897196,47.0404984423676],[62.73364485981309,63.862928348909655],[59.69626168224299,85.51401869158879],[57.59345794392523,98.75389408099689]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":459}]",20.768,"[{""points"":[[17.640186915887853,99.68847352024922],[17.990654205607477,80.99688473520249],[19.27570093457944,45.32710280373832],[20.794392523364486,9.657320872274143],[22.07943925233645,0.3115264797507788],[63.43457943925234,0],[64.60280373831776,21.651090342679126],[63.78504672897196,47.0404984423676],[62.73364485981309,63.862928348909655],[59.69626168224299,85.51401869158879],[57.59345794392523,98.75389408099689]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T06:38:34.018027Z"
1593,"1","2026-07-01T06:38:57.770437Z",1593,"/data/upload/8/fe59b0af-1f103f4b-26fb-6a6a-810a-92d6176ed24a.jpg","[{""points"":[[26.285046728971963,99.68847352024922],[23.364485981308412,80.06230529595015],[20.443925233644862,51.09034267912772],[18.80841121495327,16.978193146417446],[18.10747663551402,0.3115264797507788],[74.88317757009347,1.2461059190031152],[75.11682242990653,36.13707165109034],[71.96261682242991,73.67601246105919],[65.53738317757009,99.68847352024922]],""closed"":true,""labels"":[""Lug Tyre""],""original_width"":612,""original_height"":459}]",23.185,"[{""points"":[[26.285046728971963,99.68847352024922],[23.364485981308412,80.06230529595015],[20.443925233644862,51.09034267912772],[18.80841121495327,16.978193146417446],[18.10747663551402,0.3115264797507788],[74.88317757009347,1.2461059190031152],[75.11682242990653,36.13707165109034],[71.96261682242991,73.67601246105919],[65.53738317757009,99.68847352024922]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T06:38:57.771658Z"
